,Restaurant#,Restaurant Name,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,price
3023,RESTPUNE3024,Sravs Kitchen," Hadapsar, Pune",3.6,19,3.7,233,400
3024,RESTPUNE3025,Charthankar Snacks Center," Karve Nagar, Pune",3.6,19,3.9,48,100
3025,RESTPUNE3026,Delicious Tadka," Wakad, Pune",3.6,19,3.7,56,600
3026,RESTPUNE3027,Tasty Corner," Nigdi, Pune",3.6,19,0.0,2,500
3027,RESTPUNE3028,AK Biryaniwala," Hadapsar, Pune",3.5,19,3.9,35,300
3028,RESTPUNE3029,Connexions Lounge & Bar - Ramada Plaza," Balewadi, Pune",3.5,19,0.0,0,2900
3029,RESTPUNE3030,Hotel Niyamat," Budhwar Peth, Pune",3.5,19,3.4,640,550
3030,RESTPUNE3031,Swad," Sadashiv Peth, Pune",3.5,19,3.9,119,350
3031,RESTPUNE3032,China Town Pure Veg Chinese Corner," Hadapsar, Pune",3.5,19,3.9,351,300
3032,RESTPUNE3033,Richard's Family Restaurant," Pimpri, Pune",3.5,19,3.8,294,400
3033,RESTPUNE3034,Chopatiwala," Wadgaon Sheri, Pune",3.5,19,3.5,155,350
3034,RESTPUNE3035,New Naaz Biryani 2," Kharadi, Pune",3.5,19,3.9,242,300
3035,RESTPUNE3036,Maharashtra Family Garden & Restaurant," Old Mumbai-Pune Highway, Pune",3.5,19,0.0,0,500
3036,RESTPUNE3037,Cafe Moriyo's," Chinchwad, Pune",3.5,19,0.0,15,400
3037,RESTPUNE3038,The Family Dragon," Sadashiv Peth, Pune",3.5,19,0.0,9,400
3038,RESTPUNE3039,The Royal Biryani House," Shukrawar Peth, Pune",3.5,19,0.0,2,300
3039,RESTPUNE3040,Frangipani - Oxford Golf Resort," Lavale, Pune",3.4,19,0.0,0,1500
3040,RESTPUNE3041,Manali Cool Club," Satara Road, Pune",3.4,19,3.9,29,300
3041,RESTPUNE3042,Kothrud Vadapav," Kothrud, Pune",3.4,19,0.0,0,100
3042,RESTPUNE3043,Hotel Shivar," Sinhgad Road, Pune",3.4,19,3.6,717,550
3043,RESTPUNE3044,Milestone 09," Pune-Solapur Road, Pune",3.4,19,0.0,0,650
3044,RESTPUNE3045,On Air," Lavasa, Pune",3.4,19,0.0,0,650
3045,RESTPUNE3046,Grill & Wok," Pimple Nilakh, Pune",3.4,19,3.3,287,350
3046,RESTPUNE3047,Eat And Treat," Nigdi, Pune",3.4,19,3.3,31,300
3047,RESTPUNE3048,Tikhat Bikhat Mini Dabha," Chinchwad, Pune",3.4,19,0.0,4,250
3048,RESTPUNE3049,Dhaneshwar Hotel," Dange Chowk, Pune",3.3,19,4.0,116,450
3049,RESTPUNE3050,Cafe Canephora," Karve Nagar, Pune",3.3,19,0.0,0,400
3050,RESTPUNE3051,Hotel Jagadamb," Wanowrie, Pune",3.3,19,0.0,0,600
3051,RESTPUNE3052,Chetan Dhaba," Chakan, Pune",3.3,19,0.0,0,500
3052,RESTPUNE3053,Sawaee," Baner, Pune",3.3,19,4.2,187,500
3053,RESTPUNE3054,Satguru Snacks," Lohegaon, Pune",3.3,19,3.9,69,400
3054,RESTPUNE3055,Khushi Tandoor and Biryani House," Pimpri, Pune",3.3,19,0.0,0,550
3055,RESTPUNE3056,Hotel Pushpa Veg & Non Veg," Akurdi, Pune",3.3,19,3.6,675,250
3056,RESTPUNE3057,Hotel Anand Bhuwan," Shukrawar Peth, Pune",3.3,19,3.9,36,300
3057,RESTPUNE3058,DD's Cafe," Sinhgad Road, Pune",3.2,19,3.6,304,350
3058,RESTPUNE3059,Hotel Sandeep," Shivaji Nagar, Pune",3.1,19,0.0,0,500
3059,RESTPUNE3060,Cosset Cafe," Lonavala, Pune",3.1,19,0.0,0,800
3060,RESTPUNE3061,Wanderlust Bistro," Talegaon, Pune",3.9,18,3.9,198,300
3061,RESTPUNE3062,Eatalio’s," Bibvewadi, Pune",3.9,18,3.9,51,650
3062,RESTPUNE3063,Cafe SiAa," Senapati Bapat Road, Pune",3.8,18,0.0,20,500
3063,RESTPUNE3064,VR Cafe'Rio," Viman Nagar, Pune",3.8,18,0.0,12,300
3064,RESTPUNE3065,Masala Hot-Spot," Akurdi, Pune",3.7,18,0.0,5,450
3065,RESTPUNE3066,2 Eatly Cafe," Talegaon, Pune",3.7,18,4.1,335,500
3066,RESTPUNE3067,Lion's Dhaaba Town," Lonavala, Pune",3.7,18,0.0,1,700
3067,RESTPUNE3068,Ganga Litti City," Hadapsar, Pune",3.7,18,3.9,34,150
3068,RESTPUNE3069,Hari Om Juice bar," Sinhgad Road, Pune",3.7,18,4.1,677,200
3069,RESTPUNE3070,Aavees," Rasta Peth, Pune",3.7,18,0.0,0,400
3070,RESTPUNE3071,Ye Lo Litti," Magarpatta, Pune",3.7,18,3.9,50,150
3071,RESTPUNE3072,Ramble," Viman Nagar, Pune",3.7,18,0.0,0,400
3072,RESTPUNE3073,Ishan Pure Veg," Shivaji Nagar, Pune",3.6,18,4.3,1400,500
3073,RESTPUNE3074,The Cafecle," Pimple Saudagar, Pune",3.6,18,0.0,8,250
3074,RESTPUNE3075,Hotel New Vishwavilas," Chinchwad, Pune",3.6,18,3.8,28,800
3075,RESTPUNE3076,Burgers & Brews - All Day Kitchen & Espresso Bar," Salunkhe Vihar Road, Pune",3.6,18,3.9,20,1000
3076,RESTPUNE3077,Pizza Destination," Viman Nagar, Pune",3.6,18,3.8,26,600
3077,RESTPUNE3078,Rohit Wadewale," Pimpri, Pune",3.6,18,3.5,497,150
3078,RESTPUNE3079,Mayur Pavbhaji & Fast Food," Ravet, Pune",3.6,18,3.8,448,250
3079,RESTPUNE3080,Healthish Soup N Salad," Karve Nagar, Pune",3.6,18,3.9,15,300
3080,RESTPUNE3081,The Divine Cafe," Mundhwa, Pune",3.6,18,0.0,8,300
3081,RESTPUNE3082,Ambarsariyaa," Baner, Pune",3.6,18,3.5,314,500
3082,RESTPUNE3083,Mr. Chichi," Erandwane, Pune",3.6,18,3.6,28,250
3083,RESTPUNE3084,The Grin Bunny," Lohegaon, Pune",3.6,18,3.4,126,400
3084,RESTPUNE3085,Hotel Sanjori," Dhayari, Pune",3.6,18,0.0,17,300
3085,RESTPUNE3086,The House Of Misal," Ravet, Pune",3.5,18,3.5,194,200
3086,RESTPUNE3087,Loaf Master," Karve Nagar, Pune",3.5,18,3.9,15,500
3087,RESTPUNE3088,Zaika Express," Senapati Bapat Road, Pune",3.5,18,3.9,580,450
3088,RESTPUNE3089,Radhika Pure Veg," Hadapsar, Pune",3.5,18,0.0,0,600
3089,RESTPUNE3090,Siily Chilly," Erandwane, Pune",3.5,18,3.7,549,350
3090,RESTPUNE3091,Potato Hut," Balewadi, Pune",3.5,18,0.0,6,450
3091,RESTPUNE3092,Charcoal Delight," Undri, Pune",3.5,18,0.0,19,500
3092,RESTPUNE3093,Hotel Red Chilli," Hadapsar, Pune",3.5,18,3.4,154,350
3093,RESTPUNE3094,Tastebuds Pizza," Hadapsar, Pune",3.4,18,3.7,343,350
3094,RESTPUNE3095,Mahi Heritage Restaurant," Hadapsar, Pune",3.4,18,0.0,5,900
3095,RESTPUNE3096,Squisito Cafe Italiano," Bibvewadi, Pune",3.4,18,4.1,233,500
3096,RESTPUNE3097,Hotel Sandesh," Narhe, Pune",3.4,18,3.3,36,500
3097,RESTPUNE3098,Kannu Ki Chai," Wakad, Pune",3.4,18,4.0,230,350
3098,RESTPUNE3099,Royal Restaurant," Shivane, Pune",3.4,18,0.0,20,500
3099,RESTPUNE3100,Hotel Shri Sainath," Dhankawadi, Pune",3.4,18,0.0,0,400
3100,RESTPUNE3101,Kafeneio," Erandwane, Pune",3.4,18,3.9,26,300
3101,RESTPUNE3102,Fiery Nation," Hadapsar, Pune",3.4,18,3.8,302,500
3102,RESTPUNE3103,Foodie Island," Dhanori, Pune",3.4,18,3.2,78,250
3103,RESTPUNE3104,Royal Chinese & Fast Food," Hadapsar, Pune",3.4,18,0.0,11,300
3104,RESTPUNE3105,Crazy Mini Bites By LensationArts," Lohegaon, Pune",3.3,18,0.0,2,300
3105,RESTPUNE3106,Cakelets Cake & Cafe," Bhosari, Pune",3.3,18,4.1,570,500
3106,RESTPUNE3107,Rising Cafe," Kothrud, Pune",3.3,18,0.0,14,300
3107,RESTPUNE3108,Sandwich Katta," Parvati, Pune",3.3,18,3.4,23,250
3108,RESTPUNE3109,Prathamesh Roll House," Talegaon, Pune",3.3,18,3.9,66,250
3109,RESTPUNE3110,Maratha Mughlai," Dhole Patil Road, Pune",3.3,18,0.0,0,650
3110,RESTPUNE3111,Sai Bhel," Pimpri, Pune",3.3,18,3.8,138,150
3111,RESTPUNE3112,Dilbahar Veg & Non Veg," Wagholi, Pune",3.3,18,4.0,148,400
3112,RESTPUNE3113,Heaven Snacks Bar," Kothrud, Pune",3.3,18,0.0,0,100
3113,RESTPUNE3114,ARKY'S Irani," Aundh, Pune",3.3,18,0.0,11,350
3114,RESTPUNE3115,Ayesha Barkat Biryani House," Warje, Pune",3.3,18,3.9,224,500
3115,RESTPUNE3116,All India Permit," Pashan, Pune",3.1,18,0.0,0,1000
3116,RESTPUNE3117,Cafe Buddy’s Espresso," Wakad, Pune",3.1,18,0.0,0,650
3117,RESTPUNE3118,Sudama Bhel," Chandan Nagar, Pune",3.1,18,0.0,0,200
3118,RESTPUNE3119,Hotel Vishal," Shivapur, Pune",3.1,18,0.0,0,600
3119,RESTPUNE3120,RollChi," Vishrantwadi, Pune",3.1,18,3.9,260,300
3120,RESTPUNE3121,Zakkas," Hinjawadi, Pune",3.1,18,3.5,122,200
3121,RESTPUNE3122,Sandwich Katta," Erandwane, Pune",3.1,18,4.1,117,250
3122,RESTPUNE3123,I.K Caterer's Biryani," Kharadi, Pune",3.1,18,4.2,520,300
3123,RESTPUNE3124,Byanjan - Authentic Bengali And Assamese Cuisine," Pimple Nilakh, Pune",3.9,17,3.6,189,700
3124,RESTPUNE3125,Sanvi Sandwich," Viman Nagar, Pune",3.9,17,3.9,65,300
3125,RESTPUNE3126,Haryana Handi," Wadgaon Sheri, Pune",3.8,17,4.2,431,400
3126,RESTPUNE3127,Lassi Ghar," Pimpri, Pune",3.8,17,4.0,385,400
3127,RESTPUNE3128,Tryluck Restaurant," MG Road, Pune",3.8,17,0.0,9,200
3128,RESTPUNE3129,Coastal Culture Restaurant," Baner, Pune",3.8,17,0.0,5,1000
3129,RESTPUNE3130,Shivprasad Restaurant," Bund Garden Road, Pune",3.8,17,0.0,12,300
3130,RESTPUNE3131,Kynd Cafe & Bar," Mundhwa, Pune",3.7,17,0.0,7,1500
3131,RESTPUNE3132,Project Fries," Kothrud, Pune",3.7,17,0.0,1,300
3132,RESTPUNE3133,Wake And Bake," Baner, Pune",3.7,17,3.9,61,250
3133,RESTPUNE3134,Kallyfso Cafe," Lohegaon, Pune",3.7,17,4.4,101,600
3134,RESTPUNE3135,Cafe Crush," Budhwar Peth, Pune",3.7,17,4.0,92,300
3135,RESTPUNE3136,Kds Black Wood Cafe," Narhe, Pune",3.6,17,3.5,23,500
3136,RESTPUNE3137,Local Beep Cafe," Magarpatta, Pune",3.6,17,3.9,105,300
3137,RESTPUNE3138,Hotel Maratha Velu," Shivapur, Pune",3.6,17,0.0,0,650
3138,RESTPUNE3139,Reddy's Family Restaurant," Kharadi, Pune",3.6,17,3.5,318,500
3139,RESTPUNE3140,Cafe Couch & Cheese," Katraj, Pune",3.6,17,3.3,16,500
3140,RESTPUNE3141,Om Shakti Dosa Center," Rasta Peth, Pune",3.6,17,3.7,568,150
3141,RESTPUNE3142,Hotel Tanmaysree," Sinhgad Road, Pune",3.6,17,3.6,121,400
3142,RESTPUNE3143,Cafe Magic," FC Road, Pune",3.6,17,0.0,0,200
3143,RESTPUNE3144,Hotel Punyatil Laturkar," Sinhgad Road, Pune",3.6,17,3.9,21,200
3144,RESTPUNE3145,Q-Pido," Lohegaon, Pune",3.6,17,0.0,14,300
3145,RESTPUNE3146,Jai Ganesh Choupati," Pimple Nilakh, Pune",3.5,17,3.7,92,300
3146,RESTPUNE3147,Royal Multi-Cuisine," Narhe, Pune",3.5,17,3.9,81,1000
3147,RESTPUNE3148,Ammbiir," Hotel Orritel Convention & Wedding Resort, Pune",3.5,17,0.0,0,1500
3148,RESTPUNE3149,Royal Pune," Rasta Peth, Pune",3.5,17,4.0,171,700
3149,RESTPUNE3150,Geetanjali," Dehu Road, Pune",3.5,17,0.0,0,400
3150,RESTPUNE3151,Chav Assal Khandeshi," Sinhgad Road, Pune",3.5,17,3.7,356,300
3151,RESTPUNE3152,Cafe Baghdadi," Kondhwa, Pune",3.5,17,3.3,19,400
3152,RESTPUNE3153,Cafe Grand 5," Kondhwa, Pune",3.5,17,3.6,233,200
3153,RESTPUNE3154,The Momo Co," Pimpri, Pune",3.5,17,4.0,615,300
3154,RESTPUNE3155,Deepak Special Tea House," Budhwar Peth, Pune",3.4,17,3.9,17,100
3155,RESTPUNE3156,Nikhil's Kitchen Pav Bhaji & Café," Ravet, Pune",3.4,17,3.5,49,400
3156,RESTPUNE3157,Shivmalhar Bhurji Centre," Erandwane, Pune",3.4,17,4.5,358,200
3157,RESTPUNE3158,Bangalore Cafe Pure Veg," MG Road, Pune",3.4,17,3.8,134,400
3158,RESTPUNE3159,Kelvin 77," Ravet, Pune",3.4,17,3.6,86,400
3159,RESTPUNE3160,Cafe Liquid Lounge," Pimple Nilakh, Pune",3.4,17,3.7,46,500
3160,RESTPUNE3161,Oye Tandooriya," Fatima Nagar, Pune",3.4,17,3.4,32,400
3161,RESTPUNE3162,Mauli Dhapate House," Balewadi, Pune",3.4,17,3.7,162,200
3162,RESTPUNE3163,Hello Kolkata," Hinjawadi, Pune",3.4,17,3.6,602,500
3163,RESTPUNE3164,Billi's Food Corner," MG Road, Pune",3.4,17,0.0,11,300
3164,RESTPUNE3165,Onion Leaf," Undri, Pune",3.4,17,0.0,21,300
3165,RESTPUNE3166,Pramila's Desi Kitchen," Wakad, Pune",3.4,17,3.6,21,250
3166,RESTPUNE3167,Rajmudra Hotel," Warje, Pune",3.3,17,0.0,12,550
3167,RESTPUNE3168,Pet Pujo," Hinjawadi, Pune",3.3,17,3.7,284,150
3168,RESTPUNE3169,Munchies - Grills & Fries," Lonavala, Pune",3.3,17,0.0,10,400
3169,RESTPUNE3170,KGN Darbar," Kharadi, Pune",3.3,17,3.7,326,300
3170,RESTPUNE3171,Hotel Fish Land," Narhe, Pune",3.3,17,3.2,258,300
3171,RESTPUNE3172,Balaji Pav Bhaji," Karve Nagar, Pune",3.3,17,0.0,5,200
3172,RESTPUNE3173,Krushna Pure Veg," Kharadi, Pune",3.3,17,0.0,0,300
3173,RESTPUNE3174,Cafe Cremyday," Nigdi, Pune",3.3,17,0.0,0,400
3174,RESTPUNE3175,MH-12 Chi Biryani," Narhe, Pune",3.3,17,0.0,9,300
3175,RESTPUNE3176,PUBG Tea Cafe Zone," Hinjawadi, Pune",3.3,17,0.0,0,250
3176,RESTPUNE3177,Delight Restaurant & Cafe," Ravet, Pune",3.3,17,0.0,8,350
3177,RESTPUNE3178,SK Chinese," Katraj, Pune",3.3,17,3.6,572,300
3178,RESTPUNE3179,Hotel Sankalp," Chakan, Pune",3.2,17,3.9,23,800
3179,RESTPUNE3180,Snehal Restro Bar," Fatima Nagar, Pune",3.2,17,4.0,108,650
3180,RESTPUNE3181,Jaganath Bhel," Shivapur, Pune",3.2,17,0.0,0,350
3181,RESTPUNE3182,New Chopstick Hub," Dhole Patil Road, Pune",3.2,17,3.9,32,600
3182,RESTPUNE3183,Chinese Square," Narhe, Pune",3.1,17,3.3,124,250
3183,RESTPUNE3184,President Hotel And Bar," Hadapsar, Pune",3.1,17,0.0,0,950
3184,RESTPUNE3185,Suruchi Restaurant," Hadapsar, Pune",3.1,17,0.0,3,800
3185,RESTPUNE3186,Om Sai Family Restaurant," Kothrud, Pune",3.1,17,4.0,285,500
3186,RESTPUNE3187,Malhar Assal Kolhapuri," Sadashiv Peth, Pune",3.1,17,3.9,65,400
3187,RESTPUNE3188,The Keema," Nigdi, Pune",3.1,17,3.8,60,300
3188,RESTPUNE3189,"Hidayat Caterers , Aslam Biryani House"," Senapati Bapat Road, Pune",3.1,17,3.9,70,300
3189,RESTPUNE3190,New Vilas," Shivapur, Pune",3.1,17,0.0,0,400
3190,RESTPUNE3191,Coffee Day Katta," Mundhwa, Pune",3.1,17,3.7,154,300
3191,RESTPUNE3192,Baithak," Vishrantwadi, Pune",3.1,17,0.0,4,500
3192,RESTPUNE3193,Epicure Cafe," Nigdi, Pune",3.1,17,3.9,20,300
3193,RESTPUNE3194,Big Bang Community," NIBM Road, Pune",3.0,17,0.0,10,700
3194,RESTPUNE3195,Big Reddy's Dine & Wine," Kharadi, Pune",3.9,16,3.6,22,900
3195,RESTPUNE3196,Fit & Fat Bistro," Aundh, Pune",3.9,16,0.0,5,400
3196,RESTPUNE3197,Madurai Tiffin," Pashan, Pune",3.8,16,0.0,4,250
3197,RESTPUNE3198,SPOT 9 - Family Resto Bar," Bhosari, Pune",3.7,16,3.9,19,900
3198,RESTPUNE3199,24 Carat Lounge & Bar," Bhugaon, Pune",3.7,16,0.0,0,1900
3199,RESTPUNE3200,Indrayani Veg Nonveg," Lohegaon, Pune",3.7,16,3.6,620,550
3200,RESTPUNE3201,Hakka Chow," Kalyani Nagar, Pune",3.7,16,4.0,91,600
3201,RESTPUNE3202,Dhadoom," Erandwane, Pune",3.7,16,3.4,65,550
3202,RESTPUNE3203,Cuk Nuk 24," Karve Nagar, Pune",3.6,16,3.6,38,500
3203,RESTPUNE3204,Sadda Punjab," Mahalunge, Pune",3.6,16,3.9,87,500
3204,RESTPUNE3205,Marathwada Biryani House," Wagholi, Pune",3.6,16,3.8,93,500
3205,RESTPUNE3206,Grooviess Island," Wakad, Pune",3.6,16,0.0,4,500
3206,RESTPUNE3207,Dishas Dhaba," Mulshi Road, Pune",3.6,16,0.0,0,450
3207,RESTPUNE3208,Dine Wise," Karve Nagar, Pune",3.6,16,4.3,412,600
3208,RESTPUNE3209,Baker's Zone," Akurdi, Pune",3.6,16,4.0,188,250
3209,RESTPUNE3210,Gourmet Chinese," The Street Park, Baner, Pune",3.5,16,0.0,8,400
3210,RESTPUNE3211,Heritage The Royal Dining," Bhosari, Pune",3.5,16,3.9,70,500
3211,RESTPUNE3212,Hotel Shivraj," Mundhwa, Pune",3.5,16,0.0,13,700
3212,RESTPUNE3213,Sai Cafe Katta," Narhe, Pune",3.5,16,3.4,275,400
3213,RESTPUNE3214,Vicky Saoji - Kitchen," Kharadi, Pune",3.5,16,3.9,62,350
3214,RESTPUNE3215,Ya Khwaja Garib Nawaz Hotel," Camp Area, Pune",3.5,16,0.0,0,500
3215,RESTPUNE3216,Hotel Majestique," Pune-Solapur Road, Pune",3.5,16,0.0,0,700
3216,RESTPUNE3217,Sindh Xprss," Wanowrie, Pune",3.5,16,4.1,154,500
3217,RESTPUNE3218,Kafe Espress," Chinchwad, Pune",3.5,16,4.4,116,300
3218,RESTPUNE3219,Amrale Misal," Mulshi Road, Pune",3.5,16,0.0,0,200
3219,RESTPUNE3220,The Cakers Delight," Narhe, Pune",3.5,16,4.2,118,200
3220,RESTPUNE3221,The Cake House N Cafe," Katraj, Pune",3.5,16,3.9,32,300
3221,RESTPUNE3222,Savariya Mastani," Akurdi, Pune",3.5,16,0.0,0,150
3222,RESTPUNE3223,Orange Cafe," Pimple Saudagar, Pune",3.5,16,3.1,219,200
3223,RESTPUNE3224,Pistachio Chinese Cafe & More," Kondhwa, Pune",3.5,16,3.8,46,300
3224,RESTPUNE3225,Rich-O-Cream," Senapati Bapat Road, Pune",3.5,16,3.9,75,150
3225,RESTPUNE3226,Yogiraj," Chandan Nagar, Pune",3.5,16,3.6,323,350
3226,RESTPUNE3227,Ambika Bhel House & Ice Cream," Wadgaon Sheri, Pune",3.5,16,4.5,230,200
3227,RESTPUNE3228,Chinese Square," Pimple Nilakh, Pune",3.5,16,3.8,603,400
3228,RESTPUNE3229,Eggsplore," NIBM Road, Pune",3.4,16,3.9,18,600
3229,RESTPUNE3230,Purandar Veg Non-Veg," Dhankawadi, Pune",3.4,16,3.2,352,500
3230,RESTPUNE3231,Tavern - Fariyas Holiday Resort," Fariyas Holiday Resort, Lonavala, Pune",3.4,16,0.0,0,1500
3231,RESTPUNE3232,J M Cafe," Camp Area, Pune",3.4,16,0.0,0,400
3232,RESTPUNE3233,Burooj Biryani & Kabab’s," Pimple Gurav, Pune",3.4,16,4.1,119,450
3233,RESTPUNE3234,Hotel The Skypiea," Pune-Solapur Road, Pune",3.4,16,3.5,36,600
3234,RESTPUNE3235,Sawariya Delhi Chaat And Pav Bhaji," Wakad, Pune",3.4,16,0.0,14,150
3235,RESTPUNE3236,Shree Ji Restaurant," Hinjawadi, Pune",3.4,16,3.6,402,400
3236,RESTPUNE3237,Big Bang," Kharadi, Pune",3.4,16,3.9,115,500
3237,RESTPUNE3238,Samadhan Lunch Home," Kharadi, Pune",3.4,16,0.0,12,400
3238,RESTPUNE3239,Dwarka Veg-Nonveg Family Restaurant," Bibvewadi, Pune",3.4,16,3.9,160,600
3239,RESTPUNE3240,Big Maroon Window," Erandwane, Pune",3.4,16,0.0,3,600
3240,RESTPUNE3241,Domiano Pizza," Wagholi, Pune",3.3,16,3.5,1780,250
3241,RESTPUNE3242,Greedy Momos," FC Road, Pune",3.3,16,4.4,81,300
3242,RESTPUNE3243,Snackers Katta," Chakan, Pune",3.3,16,3.9,83,300
3243,RESTPUNE3244,Hunger Spot," Ravet, Pune",3.3,16,0.0,13,250
3244,RESTPUNE3245,Hotel Jai Malhar-Surabhi," Hadapsar, Pune",3.3,16,3.7,254,750
3245,RESTPUNE3246,Hare Krishna," Bibvewadi, Pune",3.3,16,0.0,0,400
3246,RESTPUNE3247,Rajtoran  Gavran Special Thali," Katraj, Pune",3.3,16,3.6,353,500
3247,RESTPUNE3248,Maharaja Misal House," Hadapsar, Pune",3.3,16,3.9,58,150
3248,RESTPUNE3249,Prabhu Restaurant," Ravet, Pune",3.3,16,0.0,13,600
3249,RESTPUNE3250,Food Lovers," Pimpri, Pune",3.3,16,2.9,22,250
3250,RESTPUNE3251,Punjabi Tadka," Warje, Pune",3.3,16,0.0,2,400
3251,RESTPUNE3252,Hoy Maharaja," Hadapsar, Pune",3.3,16,3.2,20,400
3252,RESTPUNE3253,The Chinese Cafe," Ravet, Pune",3.3,16,3.9,41,450
3253,RESTPUNE3254,Cafe 76," Wakad, Pune",3.3,16,3.4,32,200
3254,RESTPUNE3255,Goli Vada Pav No. 1," Narhe, Pune",3.2,16,3.5,34,150
3255,RESTPUNE3256,Hotel Grand Malhar," Hinjawadi, Pune",3.2,16,3.9,24,450
3256,RESTPUNE3257,Hotel Maharaja," Hinjawadi, Pune",3.2,16,3.4,122,450
3257,RESTPUNE3258,Tamarind," Lonavala, Pune",3.1,16,3.4,540,1200
3258,RESTPUNE3259,Choudhary Dhaba," Chakan, Pune",3.1,16,0.0,0,250
3259,RESTPUNE3260,Lazeez Fast Food," Kondhwa, Pune",3.1,16,4.1,122,400
3260,RESTPUNE3261,Sai Shraddha Veg Non Veg," Katraj, Pune",3.1,16,4.1,330,400
3261,RESTPUNE3262,Taste Affairs," Balewadi, Pune",3.1,16,3.4,184,500
3262,RESTPUNE3263,Shettys Chaat," Narhe, Pune",3.1,16,4.0,174,400
3263,RESTPUNE3264,Hi Lemon," Karve Nagar, Pune",3.1,16,0.0,5,500
3264,RESTPUNE3265,Prawnelicious," Nigdi, Pune",3.1,16,0.0,3,500
3265,RESTPUNE3266,Hotel Aditya," Pimple Gurav, Pune",3.1,16,3.8,17,400
3266,RESTPUNE3267,Taste Of China," Camp Area, Pune",3.8,15,3.9,24,600
3267,RESTPUNE3268,Third Wave Coffee Roasters," Aundh, Pune",3.7,15,0.0,6,700
3268,RESTPUNE3269,Burger 69 & More," Viman Nagar, Pune",3.7,15,3.7,308,400
3269,RESTPUNE3270,Swagat Veg Non Veg," Senapati Bapat Road, Pune",3.7,15,0.0,1,350
3270,RESTPUNE3271,Coffee Zone," Hadapsar, Pune",3.7,15,0.0,0,2000
3271,RESTPUNE3272,OopsaDaisy!," Kalyani Nagar, Pune",3.6,15,0.0,3,450
3272,RESTPUNE3273,Super Burgers," Baner, Pune",3.6,15,4.0,146,500
3273,RESTPUNE3274,Atithi," Shaniwar Peth, Pune",3.6,15,0.0,11,700
3274,RESTPUNE3275,Bombay Culture The Cafe," Wakad, Pune",3.6,15,3.1,62,300
3275,RESTPUNE3276,Tirangi Rassa Missal & Restaurant Cafe," Baner, Pune",3.6,15,3.4,487,550
3276,RESTPUNE3277,Shawarma Cafe," Katraj, Pune",3.6,15,3.7,431,350
3277,RESTPUNE3278,Awesome Oryza," Pimple Saudagar, Pune",3.6,15,0.0,0,250
3278,RESTPUNE3279,Lazy Chow," Wakad, Pune",3.6,15,0.0,10,250
3279,RESTPUNE3280,Balaji Pav Bhaji," Balewadi, Pune",3.5,15,4.2,166,200
3280,RESTPUNE3281,The Egg Cafe," Pimpri, Pune",3.5,15,3.9,84,250
3281,RESTPUNE3282,Ajinkya Pure Veg," Chakan, Pune",3.5,15,0.0,9,700
3282,RESTPUNE3283,Waffle King," Kharadi, Pune",3.5,15,3.8,244,350
3283,RESTPUNE3284,Raj Palace Hotel," Koregaon Bhima, Pune",3.5,15,0.0,0,850
3284,RESTPUNE3285,Red Cafe," Yerawada, Pune",3.5,15,0.0,4,500
3285,RESTPUNE3286,Hungry Jacks," Wanowrie, Pune",3.5,15,0.0,3,300
3286,RESTPUNE3287,Tarif Biryani House," Bavdhan, Pune",3.5,15,0.0,7,300
3287,RESTPUNE3288,Mix - Hotel Royal Orchid Central," Hotel Royal Orchid Central Kalyani Nagar, Pune",3.4,15,0.0,0,2200
3288,RESTPUNE3289,Hotel Agathya," Shivane, Pune",3.4,15,4.0,294,500
3289,RESTPUNE3290,XOXO Club & Lounge," Viman Nagar, Pune",3.4,15,0.0,0,1800
3290,RESTPUNE3291,K Seven," Sadashiv Peth, Pune",3.4,15,0.0,0,800
3291,RESTPUNE3292,Dalcha And Biryani House," Kondhwa, Pune",3.4,15,3.8,161,300
3292,RESTPUNE3293,Crabza," Kothrud, Pune",3.4,15,0.0,22,500
3293,RESTPUNE3294,Garden Inn," Sinhgad Road, Pune",3.4,15,3.8,24,400
3294,RESTPUNE3295,Cheese Republic," Kondhwa, Pune",3.4,15,3.3,49,300
3295,RESTPUNE3296,V2U Meals," Pune University, Pune",3.4,15,0.0,0,250
3296,RESTPUNE3297,AIMS Cafeteria," Aundh, Pune",3.4,15,0.0,3,550
3297,RESTPUNE3298,China House ," Dhankawadi, Pune",3.3,15,0.0,5,400
3298,RESTPUNE3299,Vijay Bhojanalay," Swargate, Pune",3.3,15,0.0,0,250
3299,RESTPUNE3300,Green Coriander," Pimple Gurav, Pune",3.3,15,0.0,0,700
3300,RESTPUNE3301,Surmai," Deccan Gymkhana, Pune",3.3,15,0.0,6,500
3301,RESTPUNE3302,Down South," NIBM Road, Pune",3.3,15,3.9,490,300
3302,RESTPUNE3303,Cafe Unique Table," Bhosari, Pune",3.3,15,3.9,32,300
3303,RESTPUNE3304,Krishna Bakers," Kondhwa, Pune",3.3,15,3.9,79,400
3304,RESTPUNE3305,New Shegaon Kachori Centre," Kothrud, Pune",3.3,15,0.0,3,100
3305,RESTPUNE3306,The Farm Cafe," Hadapsar, Pune",3.3,15,0.0,6,250
3306,RESTPUNE3307,Banjos The Food Chain," FC Road, Pune",3.3,15,0.0,6,350
3307,RESTPUNE3308,A-1 Vadapav & Snacks Center," Dhankawadi, Pune",3.3,15,0.0,0,100
